year,genre,name,num
2015,M,ALLEN,1
2014,M,ALLEN,1
2013,M,ALLEN,0
2012,M,ALLEN,1
2011,M,ALLEN,0
2010,M,ALLEN,3
2009,M,ALLEN,0
2008,M,ALLEN,1
2007,M,ALLEN,1
2006,M,ALLEN,1
2005,M,ALLEN,0
2004,M,ALLEN,0
2003,M,ALLEN,1
2002,M,ALLEN,2
2001,M,ALLEN,0
2000,M,ALLEN,1
2022,M,ALONSO,84
2021,M,ALONSO,103
2020,M,ALONSO,118
2019,M,ALONSO,120
2018,M,ALONSO,155
2017,M,ALONSO,156
2016,M,ALONSO,149
2015,M,ALONSO,169
2014,M,ALONSO,163
2013,M,ALONSO,163
2012,M,ALONSO,199
2011,M,ALONSO,174
2010,M,ALONSO,137
2009,M,ALONSO,120
2008,M,ALONSO,72
2007,M,ALONSO,73
2006,M,ALONSO,106
2005,M,ALONSO,124
2004,M,ALONSO,94
2003,M,ALONSO,69
2002,M,ALONSO,42
2001,M,ALONSO,47
2000,M,ALONSO,43
2022,M,ALVARO,407
2021,M,ALVARO,369
2020,M,ALVARO,448
2019,M,ALVARO,502
2018,M,ALVARO,528
2017,M,ALVARO,608
2016,M,ALVARO,704
2015,M,ALVARO,646
2014,M,ALVARO,804
2013,M,ALVARO,864
2012,M,ALVARO,960
2011,M,ALVARO,914
2010,M,ALVARO,1.042
2009,M,ALVARO,1.136
2008,M,ALVARO,1.143
2007,M,ALVARO,1.120
2006,M,ALVARO,965
2005,M,ALVARO,1.021
2004,M,ALVARO,1.200
2003,M,ALVARO,1.164
2002,M,ALVARO,1.216
2001,M,ALVARO,1.035
2000,M,ALVARO,1.054
2022,M,ALVARO MARIA,3
2021,M,ALVARO MARIA,1
2020,M,ALVARO MARIA,2
2019,M,ALVARO MARIA,0
2018,M,ALVARO MARIA,3
2017,M,ALVARO MARIA,0
2016,M,ALVARO MARIA,1
2015,M,ALVARO MARIA,4
2014,M,ALVARO MARIA,2
2013,M,ALVARO MARIA,0
2012,M,ALVARO MARIA,1
2011,M,ALVARO MARIA,1
2010,M,ALVARO MARIA,2
2009,M,ALVARO MARIA,4
2008,M,ALVARO MARIA,3
2007,M,ALVARO MARIA,4
2006,M,ALVARO MARIA,4
2005,M,ALVARO MARIA,2
2004,M,ALVARO MARIA,1
2003,M,ALVARO MARIA,0
2002,M,ALVARO MARIA,1
2001,M,ALVARO MARIA,3
2000,M,ALVARO MARIA,4
2022,M,AMIN,9
2021,M,AMIN,4
2020,M,AMIN,8
2019,M,AMIN,14
2018,M,AMIN,9
2017,M,AMIN,9
2016,M,AMIN,9
2015,M,AMIN,5
2014,M,AMIN,11
2013,M,AMIN,10
2012,M,AMIN,10
2011,M,AMIN,9
2010,M,AMIN,7
2009,M,AMIN,14
2008,M,AMIN,13
2007,M,AMIN,9
2006,M,AMIN,4
2005,M,AMIN,7
2004,M,AMIN,4
2003,M,AMIN,12
2002,M,AMIN,6
2001,M,AMIN,10
2000,M,AMIN,8
2022,M,AMIR,54
2021,M,AMIR,44
2020,M,AMIR,75
2019,M,AMIR,82
2018,M,AMIR,81
2017,M,AMIR,41
2016,M,AMIR,39
2015,M,AMIR,34
2014,M,AMIR,38
2013,M,AMIR,20
2012,M,AMIR,24
2011,M,AMIR,29
2010,M,AMIR,19
2009,M,AMIR,2
2008,M,AMIR,9
2007,M,AMIR,1
2006,M,AMIR,6
2005,M,AMIR,3
2004,M,AMIR,8
2003,M,AMIR,2
2002,M,AMIR,2
2001,M,AMIR,2
2000,M,AMIR,3
2022,M,ANAS,17
2021,M,ANAS,28
2020,M,ANAS,29
2019,M,ANAS,26
2018,M,ANAS,30
2017,M,ANAS,35
2016,M,ANAS,32
2015,M,ANAS,27
2014,M,ANAS,27
2013,M,ANAS,31
2012,M,ANAS,36
2011,M,ANAS,39
2010,M,ANAS,39
2009,M,ANAS,40
2008,M,ANAS,37
2007,M,ANAS,38
2006,M,ANAS,25
2005,M,ANAS,25
2004,M,ANAS,27
2003,M,ANAS,23
2002,M,ANAS,17
2001,M,ANAS,15
2000,M,ANAS,12
2022,M,ANDER,57
2021,M,ANDER,44
2020,M,ANDER,45
2019,M,ANDER,24
2018,M,ANDER,27
2017,M,ANDER,23
2016,M,ANDER,16
2015,M,ANDER,22
2014,M,ANDER,22
2013,M,ANDER,23
2012,M,ANDER,24
2011,M,ANDER,17
2010,M,ANDER,23
2009,M,ANDER,15
2008,M,ANDER,16
2007,M,ANDER,14
2006,M,ANDER,13
2005,M,ANDER,13
2004,M,ANDER,8
2003,M,ANDER,13
2002,M,ANDER,6
2001,M,ANDER,7
2000,M,ANDER,3
2022,M,ANDREA,3
2021,M,ANDREA,3
2020,M,ANDREA,0
2019,M,ANDREA,1
2018,M,ANDREA,2
2017,M,ANDREA,2
2016,M,ANDREA,1
2015,M,ANDREA,3
2014,M,ANDREA,3
2013,M,ANDREA,4
2012,M,ANDREA,1
2011,M,ANDREA,2
2010,M,ANDREA,4
2009,M,ANDREA,1
2008,M,ANDREA,2
2007,M,ANDREA,1
2006,M,ANDREA,3
2005,M,ANDREA,5
2004,M,ANDREA,12
2003,M,ANDREA,3
2002,M,ANDREA,1
2001,M,ANDREA,2
2000,M,ANDREA,5
2022,M,ANDREI,6
2021,M,ANDREI,4
2020,M,ANDREI,8
2019,M,ANDREI,5
2018,M,ANDREI,4
2017,M,ANDREI,6
2016,M,ANDREI,10
2015,M,ANDREI,10
2014,M,ANDREI,11
2013,M,ANDREI,11
2012,M,ANDREI,15
2011,M,ANDREI,11
2010,M,ANDREI,13
2009,M,ANDREI,15
2008,M,ANDREI,12
2007,M,ANDREI,8
2006,M,ANDREI,5
2005,M,ANDREI,7
2004,M,ANDREI,8
2003,M,ANDREI,1
2002,M,ANDREI,2
2001,M,ANDREI,1
2000,M,ANDREI,2
2022,M,ANDRES,72
2021,M,ANDRES,69
2020,M,ANDRES,67
2019,M,ANDRES,87
2018,M,ANDRES,92
2017,M,ANDRES,109
2016,M,ANDRES,108
2015,M,ANDRES,109
2014,M,ANDRES,112
2013,M,ANDRES,145
2012,M,ANDRES,112
2011,M,ANDRES,159
2010,M,ANDRES,136
2009,M,ANDRES,132
2008,M,ANDRES,131
2007,M,ANDRES,135
2006,M,ANDRES,155
2005,M,ANDRES,169
2004,M,ANDRES,169
2003,M,ANDRES,183
2002,M,ANDRES,194
2001,M,ANDRES,175
2000,M,ANDRES,176
2022,M,ANDREW,4
2021,M,ANDREW,4
2020,M,ANDREW,3
2019,M,ANDREW,3
2018,M,ANDREW,1
2017,M,ANDREW,2
2016,M,ANDREW,2
2015,M,ANDREW,7
2014,M,ANDREW,3
2013,M,ANDREW,2
2012,M,ANDREW,2
2011,M,ANDREW,3
2010,M,ANDREW,1
2009,M,ANDREW,2
2008,M,ANDREW,1
2007,M,ANDREW,4
2006,M,ANDREW,1
2005,M,ANDREW,4
2004,M,ANDREW,1
2003,M,ANDREW,5
2002,M,ANDREW,1
2001,M,ANDREW,3
2000,M,ANDREW,1
2022,M,ANGEL,140
2021,M,ANGEL,124
2020,M,ANGEL,151
2019,M,ANGEL,179
2018,M,ANGEL,175
2017,M,ANGEL,188
2016,M,ANGEL,192
2015,M,ANGEL,218
2014,M,ANGEL,215
2013,M,ANGEL,166
2012,M,ANGEL,223
2011,M,ANGEL,232
2010,M,ANGEL,231
2009,M,ANGEL,240
2008,M,ANGEL,226
2007,M,ANGEL,222
2006,M,ANGEL,238
2005,M,ANGEL,249
2004,M,ANGEL,229
2003,M,ANGEL,244
2002,M,ANGEL,260
2001,M,ANGEL,229
2000,M,ANGEL,242
2022,M,ANGEL GABRIEL,5
2021,M,ANGEL GABRIEL,4
2020,M,ANGEL GABRIEL,4
2019,M,ANGEL GABRIEL,4
2018,M,ANGEL GABRIEL,2
2017,M,ANGEL GABRIEL,1
2016,M,ANGEL GABRIEL,6
2015,M,ANGEL GABRIEL,5
2014,M,ANGEL GABRIEL,5
2013,M,ANGEL GABRIEL,5
2012,M,ANGEL GABRIEL,4
2011,M,ANGEL GABRIEL,5
2010,M,ANGEL GABRIEL,5
2009,M,ANGEL GABRIEL,4
2008,M,ANGEL GABRIEL,10
2007,M,ANGEL GABRIEL,6
2006,M,ANGEL GABRIEL,4
2005,M,ANGEL GABRIEL,1
2004,M,ANGEL GABRIEL,4
2003,M,ANGEL GABRIEL,3
2002,M,ANGEL GABRIEL,0
2001,M,ANGEL GABRIEL,2
2000,M,ANGEL GABRIEL,1
2022,M,ANGELO,4
2021,M,ANGELO,1
2020,M,ANGELO,2
2019,M,ANGELO,5
2018,M,ANGELO,0
2017,M,ANGELO,3
2016,M,ANGELO,0
2015,M,ANGELO,3
2014,M,ANGELO,5
2013,M,ANGELO,3
2012,M,ANGELO,7
2011,M,ANGELO,4
2010,M,ANGELO,5
2009,M,ANGELO,3
2008,M,ANGELO,3
2007,M,ANGELO,7
2006,M,ANGELO,6
2005,M,ANGELO,3
2004,M,ANGELO,7
2003,M,ANGELO,4
2002,M,ANGELO,1
2001,M,ANGELO,0
2000,M,ANGELO,0
2022,M,ANIBAL,9
2021,M,ANIBAL,12
2020,M,ANIBAL,14
2019,M,ANIBAL,14
2018,M,ANIBAL,9
2017,M,ANIBAL,13
2016,M,ANIBAL,18
2015,M,ANIBAL,20
2014,M,ANIBAL,16
2013,M,ANIBAL,10
2012,M,ANIBAL,15
2011,M,ANIBAL,10
2010,M,ANIBAL,7
2009,M,ANIBAL,13
2008,M,ANIBAL,12
2007,M,ANIBAL,7
2006,M,ANIBAL,6
2005,M,ANIBAL,10
2004,M,ANIBAL,8
2003,M,ANIBAL,6
2002,M,ANIBAL,5
2001,M,ANIBAL,7
2000,M,ANIBAL,5
2022,M,ANTHONY,4
2021,M,ANTHONY,5
2020,M,ANTHONY,10
2019,M,ANTHONY,0
2018,M,ANTHONY,7
2017,M,ANTHONY,12
2016,M,ANTHONY,8
2015,M,ANTHONY,5
2014,M,ANTHONY,2
2013,M,ANTHONY,9
2012,M,ANTHONY,6
2011,M,ANTHONY,9
2010,M,ANTHONY,8
2009,M,ANTHONY,4
2008,M,ANTHONY,11
2007,M,ANTHONY,12
2006,M,ANTHONY,4
2005,M,ANTHONY,6
2004,M,ANTHONY,9
2003,M,ANTHONY,6
2002,M,ANTHONY,3
2001,M,ANTHONY,1
2000,M,ANTHONY,2
2022,M,ANTOINE,3
2021,M,ANTOINE,1
2020,M,ANTOINE,1
2019,M,ANTOINE,4
2018,M,ANTOINE,2
2017,M,ANTOINE,1
2016,M,ANTOINE,2
2015,M,ANTOINE,0
2014,M,ANTOINE,2
2013,M,ANTOINE,0
2012,M,ANTOINE,0
2011,M,ANTOINE,1
2010,M,ANTOINE,2
2009,M,ANTOINE,0
2008,M,ANTOINE,1
2007,M,ANTOINE,0
2006,M,ANTOINE,0
2005,M,ANTOINE,1
2004,M,ANTOINE,1
2003,M,ANTOINE,1
2002,M,ANTOINE,0
2001,M,ANTOINE,0
2000,M,ANTOINE,0
2022,M,ANTON,12
2021,M,ANTON,10
2020,M,ANTON,10
2019,M,ANTON,11
2018,M,ANTON,16
2017,M,ANTON,9
2016,M,ANTON,12
2015,M,ANTON,8
2014,M,ANTON,10
2013,M,ANTON,8
2012,M,ANTON,13
2011,M,ANTON,6
2010,M,ANTON,4
2009,M,ANTON,6
2008,M,ANTON,6
2007,M,ANTON,8
2006,M,ANTON,4
2005,M,ANTON,1
2004,M,ANTON,6
2003,M,ANTON,3
2002,M,ANTON,8
2001,M,ANTON,2
2000,M,ANTON,4
2022,M,ANTONIO,114
2021,M,ANTONIO,102
2020,M,ANTONIO,118
2019,M,ANTONIO,117
2018,M,ANTONIO,133
2017,M,ANTONIO,118
2016,M,ANTONIO,135
2015,M,ANTONIO,149
2014,M,ANTONIO,143
2013,M,ANTONIO,137
2012,M,ANTONIO,123
2011,M,ANTONIO,178
2010,M,ANTONIO,173
2009,M,ANTONIO,191
2008,M,ANTONIO,221
2007,M,ANTONIO,193
2006,M,ANTONIO,191
2005,M,ANTONIO,198
2004,M,ANTONIO,217
2003,M,ANTONIO,239
2002,M,ANTONIO,220
2001,M,ANTONIO,236
2000,M,ANTONIO,235
2022,M,ANTONIO JOSE,5
2021,M,ANTONIO JOSE,1
2020,M,ANTONIO JOSE,2
2019,M,ANTONIO JOSE,8
2018,M,ANTONIO JOSE,1
2017,M,ANTONIO JOSE,7
2016,M,ANTONIO JOSE,4
2015,M,ANTONIO JOSE,8
2014,M,ANTONIO JOSE,0
2013,M,ANTONIO JOSE,4
2012,M,ANTONIO JOSE,2
2011,M,ANTONIO JOSE,2
2010,M,ANTONIO JOSE,3
2009,M,ANTONIO JOSE,2
2008,M,ANTONIO JOSE,1
2007,M,ANTONIO JOSE,4
2006,M,ANTONIO JOSE,6
2005,M,ANTONIO JOSE,5
2004,M,ANTONIO JOSE,6
2003,M,ANTONIO JOSE,5
2002,M,ANTONIO JOSE,6
2001,M,ANTONIO JOSE,8
2000,M,ANTONIO JOSE,4
2022,M,ANUAR,5
2021,M,ANUAR,1
2020,M,ANUAR,5
2019,M,ANUAR,8
2018,M,ANUAR,3
2017,M,ANUAR,4
2016,M,ANUAR,4
2015,M,ANUAR,5
2014,M,ANUAR,2
2013,M,ANUAR,3
2012,M,ANUAR,1
2011,M,ANUAR,3
2010,M,ANUAR,5
2009,M,ANUAR,2
2008,M,ANUAR,6
2007,M,ANUAR,4
2006,M,ANUAR,3
2005,M,ANUAR,3
2004,M,ANUAR,2
2003,M,ANUAR,1
2002,M,ANUAR,1
2001,M,ANUAR,2
2000,M,ANUAR,2
2022,M,ARAN,9
2021,M,ARAN,10
2020,M,ARAN,7
2019,M,ARAN,11
2018,M,ARAN,7
2017,M,ARAN,6
2016,M,ARAN,7
2015,M,ARAN,2
2014,M,ARAN,6
2013,M,ARAN,2
2012,M,ARAN,6
2011,M,ARAN,4
2010,M,ARAN,1
2009,M,ARAN,3
2008,M,ARAN,0
2007,M,ARAN,0
2006,M,ARAN,2
2005,M,ARAN,1
2004,M,ARAN,2
2003,M,ARAN,1
2002,M,ARAN,0
2001,M,ARAN,2
2000,M,ARAN,0
2022,M,ARAY,5
2021,M,ARAY,7
2020,M,ARAY,7
2019,M,ARAY,7
2018,M,ARAY,17
2017,M,ARAY,12
2016,M,ARAY,2
2015,M,ARAY,2
2014,M,ARAY,0
2013,M,ARAY,1
2012,M,ARAY,1
2011,M,ARAY,0
2010,M,ARAY,0
2009,M,ARAY,0
2008,M,ARAY,1
2007,M,ARAY,0
2006,M,ARAY,1
2005,M,ARAY,3
2004,M,ARAY,0
2003,M,ARAY,0
2002,M,ARAY,0
2001,M,ARAY,0
2000,M,ARAY,0
2022,M,AREN,8
2021,M,AREN,10
2020,M,AREN,8
2019,M,AREN,4
2018,M,AREN,7
2017,M,AREN,1
2016,M,AREN,0
2015,M,AREN,1
2014,M,AREN,0
2013,M,AREN,0
2012,M,AREN,2
2011,M,AREN,1
2010,M,AREN,2
2009,M,AREN,1
2008,M,AREN,1
2007,M,AREN,0
2006,M,AREN,0
2005,M,AREN,0
2004,M,AREN,0
2003,M,AREN,1
2002,M,AREN,0
2001,M,AREN,0
2000,M,AREN,0
2022,M,ARES,47
2021,M,ARES,32
2020,M,ARES,37
2019,M,ARES,38
2018,M,ARES,39
2017,M,ARES,30
2016,M,ARES,26
2015,M,ARES,27
2014,M,ARES,14
2013,M,ARES,19
2012,M,ARES,16
2011,M,ARES,14
2010,M,ARES,12
2009,M,ARES,4
2008,M,ARES,9
2007,M,ARES,7
2006,M,ARES,7
2005,M,ARES,4
2004,M,ARES,2
2003,M,ARES,3
2002,M,ARES,1
2001,M,ARES,3
2000,M,ARES,0
2022,M,ARIAN,5
2021,M,ARIAN,5
2020,M,ARIAN,8
2019,M,ARIAN,4
2018,M,ARIAN,4
2017,M,ARIAN,2
2016,M,ARIAN,2
2015,M,ARIAN,9
2014,M,ARIAN,7
2013,M,ARIAN,4
2012,M,ARIAN,3
2011,M,ARIAN,4
2010,M,ARIAN,8
2009,M,ARIAN,2
2008,M,ARIAN,4
2007,M,ARIAN,4
2006,M,ARIAN,1
2005,M,ARIAN,5
2004,M,ARIAN,1
2003,M,ARIAN,3
2002,M,ARIAN,0
2001,M,ARIAN,2
2000,M,ARIAN,1
2022,M,ARIEL,5
2021,M,ARIEL,9
2020,M,ARIEL,5
2019,M,ARIEL,5
2018,M,ARIEL,1
2017,M,ARIEL,3
2016,M,ARIEL,9
2015,M,ARIEL,5
2014,M,ARIEL,6
2013,M,ARIEL,8
2012,M,ARIEL,12
2011,M,ARIEL,9
2010,M,ARIEL,13
2009,M,ARIEL,8
2008,M,ARIEL,8
2007,M,ARIEL,11
2006,M,ARIEL,14
2005,M,ARIEL,17
2004,M,ARIEL,14
2003,M,ARIEL,3
2002,M,ARIEL,7
2001,M,ARIEL,4
2000,M,ARIEL,0
2022,M,ARIS,6
2021,M,ARIS,3
2020,M,ARIS,2
2019,M,ARIS,3
2018,M,ARIS,3
2017,M,ARIS,2
2016,M,ARIS,2
2015,M,ARIS,3
2014,M,ARIS,1
2013,M,ARIS,2
2012,M,ARIS,2
2011,M,ARIS,0
2010,M,ARIS,1
2009,M,ARIS,1
2008,M,ARIS,0
2007,M,ARIS,0
2006,M,ARIS,1
2005,M,ARIS,2
2004,M,ARIS,1
2003,M,ARIS,0
2002,M,ARIS,0
2001,M,ARIS,1
2000,M,ARIS,0
2022,M,ARITZ,28
2021,M,ARITZ,25
2020,M,ARITZ,49
2019,M,ARITZ,33
2018,M,ARITZ,39
2017,M,ARITZ,41
2016,M,ARITZ,44
2015,M,ARITZ,26
2014,M,ARITZ,15
2013,M,ARITZ,18
2012,M,ARITZ,16
2011,M,ARITZ,15
2010,M,ARITZ,9
2009,M,ARITZ,13
2008,M,ARITZ,11
2007,M,ARITZ,5
2006,M,ARITZ,5
2005,M,ARITZ,1
2004,M,ARITZ,2
2003,M,ARITZ,1
2002,M,ARITZ,4
2001,M,ARITZ,5
2000,M,ARITZ,2
2022,M,ARKAN,3
2021,M,ARKAN,0
2020,M,ARKAN,2
2019,M,ARKAN,1
2018,M,ARKAN,2
2017,M,ARKAN,1
2016,M,ARKAN,1
2015,M,ARKAN,0
2014,M,ARKAN,0
2013,M,ARKAN,0
2012,M,ARKAN,0
2011,M,ARKAN,1
2010,M,ARKAN,0
2009,M,ARKAN,0
2008,M,ARKAN,0
2007,M,ARKAN,0
2006,M,ARKAN,0
2005,M,ARKAN,0
2004,M,ARKAN,0
2003,M,ARKAN,0
2002,M,ARKAN,0
2001,M,ARKAN,0
2000,M,ARKAN,0
2022,M,ARNAU,4
2021,M,ARNAU,2
2020,M,ARNAU,1
2019,M,ARNAU,0
2018,M,ARNAU,4
2017,M,ARNAU,1
2016,M,ARNAU,2
2015,M,ARNAU,3
2014,M,ARNAU,2
2013,M,ARNAU,2
2012,M,ARNAU,5
2011,M,ARNAU,3
2010,M,ARNAU,2
2009,M,ARNAU,1
2008,M,ARNAU,3
2007,M,ARNAU,4
2006,M,ARNAU,5
2005,M,ARNAU,3
2004,M,ARNAU,2
2003,M,ARNAU,4
2002,M,ARNAU,3
2001,M,ARNAU,1
2000,M,ARNAU,2
2022,M,ARON,10
2021,M,ARON,15
2020,M,ARON,17
2019,M,ARON,18
2018,M,ARON,13
2017,M,ARON,20
2016,M,ARON,15
2015,M,ARON,9
2014,M,ARON,13
2013,M,ARON,13
2012,M,ARON,25
2011,M,ARON,20
2010,M,ARON,14
2009,M,ARON,14
2008,M,ARON,24
2007,M,ARON,19
2006,M,ARON,14
2005,M,ARON,6
2004,M,ARON,7
2003,M,ARON,7
2002,M,ARON,7
2001,M,ARON,3
2000,M,ARON,3
2022,M,ARTAI,3
2021,M,ARTAI,4
2020,M,ARTAI,4
2019,M,ARTAI,1
2018,M,ARTAI,0
2017,M,ARTAI,1
2016,M,ARTAI,0
2015,M,ARTAI,2
2014,M,ARTAI,1
2013,M,ARTAI,1
2012,M,ARTAI,0
2011,M,ARTAI,1
2010,M,ARTAI,0
2009,M,ARTAI,0
2008,M,ARTAI,0
2007,M,ARTAI,0
2006,M,ARTAI,0
2005,M,ARTAI,0
2004,M,ARTAI,0
2003,M,ARTAI,0
2002,M,ARTAI,0
2001,M,ARTAI,0
2000,M,ARTAI,0
2022,M,ARTEM,3
2021,M,ARTEM,0
2020,M,ARTEM,1
2019,M,ARTEM,1
2018,M,ARTEM,1
2017,M,ARTEM,1
2016,M,ARTEM,5
2015,M,ARTEM,1
2014,M,ARTEM,2
2013,M,ARTEM,3
2012,M,ARTEM,1
2011,M,ARTEM,0
2010,M,ARTEM,1
2009,M,ARTEM,0
2008,M,ARTEM,1
2007,M,ARTEM,2
2006,M,ARTEM,1
2005,M,ARTEM,0
2004,M,ARTEM,1
2003,M,ARTEM,0
2002,M,ARTEM,1
2001,M,ARTEM,0
2000,M,ARTEM,0
2022,M,ARTHUR,8
2021,M,ARTHUR,3
2020,M,ARTHUR,3
2019,M,ARTHUR,12
2018,M,ARTHUR,6
2017,M,ARTHUR,2
2016,M,ARTHUR,3
2015,M,ARTHUR,3
2014,M,ARTHUR,1
2013,M,ARTHUR,0
2012,M,ARTHUR,5
2011,M,ARTHUR,4
2010,M,ARTHUR,3
2009,M,ARTHUR,4
2008,M,ARTHUR,1
2007,M,ARTHUR,3
2006,M,ARTHUR,3
2005,M,ARTHUR,0
2004,M,ARTHUR,0
2003,M,ARTHUR,0
2002,M,ARTHUR,0
2001,M,ARTHUR,1
2000,M,ARTHUR,1
2022,M,ARTURO,33
2021,M,ARTURO,30
2020,M,ARTURO,38
2019,M,ARTURO,42
2018,M,ARTURO,47
2017,M,ARTURO,63
2016,M,ARTURO,48
2015,M,ARTURO,45
2014,M,ARTURO,57
2013,M,ARTURO,53
2012,M,ARTURO,74
2011,M,ARTURO,73
2010,M,ARTURO,84
2009,M,ARTURO,79
2008,M,ARTURO,74
2007,M,ARTURO,102
2006,M,ARTURO,82
2005,M,ARTURO,79
2004,M,ARTURO,56
2003,M,ARTURO,70
2002,M,ARTURO,74
2001,M,ARTURO,67
2000,M,ARTURO,59
2022,M,ARYAN,3
2021,M,ARYAN,2
2020,M,ARYAN,5
2019,M,ARYAN,2
2018,M,ARYAN,6
2017,M,ARYAN,8
2016,M,ARYAN,4
2015,M,ARYAN,3
2014,M,ARYAN,1
2013,M,ARYAN,1
2012,M,ARYAN,2
2011,M,ARYAN,0
2010,M,ARYAN,1
2009,M,ARYAN,0
2008,M,ARYAN,0
2007,M,ARYAN,0
2006,M,ARYAN,0
2005,M,ARYAN,1
2004,M,ARYAN,1
2003,M,ARYAN,0
2002,M,ARYAN,1
2001,M,ARYAN,1
2000,M,ARYAN,0
2022,M,ASER,3
2021,M,ASER,0
2020,M,ASER,1
2019,M,ASER,1
2018,M,ASER,0
2017,M,ASER,1
2016,M,ASER,1
2015,M,ASER,0
2014,M,ASER,2
2013,M,ASER,1
2012,M,ASER,1
2011,M,ASER,1
2010,M,ASER,1
2009,M,ASER,2
2008,M,ASER,1
2007,M,ASER,0
2006,M,ASER,1
2005,M,ASER,1
2004,M,ASER,0
2003,M,ASER,0
2002,M,ASER,0
2001,M,ASER,1
2000,M,ASER,2
2022,M,ASHER,6
2021,M,ASHER,3
2020,M,ASHER,0
2019,M,ASHER,1
2018,M,ASHER,2
2017,M,ASHER,3
2016,M,ASHER,0
2015,M,ASHER,3
2014,M,ASHER,0
2013,M,ASHER,0
2012,M,ASHER,2
2011,M,ASHER,0
2010,M,ASHER,0
2009,M,ASHER,0
2008,M,ASHER,0
2007,M,ASHER,0
2006,M,ASHER,0
2005,M,ASHER,1
2004,M,ASHER,0
2003,M,ASHER,0
2002,M,ASHER,0
2001,M,ASHER,0
2000,M,ASHER,1
2022,M,ASIER,100
2021,M,ASIER,83
2020,M,ASIER,93
2019,M,ASIER,130
2018,M,ASIER,102
2017,M,ASIER,123
2016,M,ASIER,156
2015,M,ASIER,160
2014,M,ASIER,188
2013,M,ASIER,170
2012,M,ASIER,140
2011,M,ASIER,132
2010,M,ASIER,154
2009,M,ASIER,134
2008,M,ASIER,128
2007,M,ASIER,119
2006,M,ASIER,110
2005,M,ASIER,95
2004,M,ASIER,89
2003,M,ASIER,43
2002,M,ASIER,45
2001,M,ASIER,35
2000,M,ASIER,24
2022,M,ASIS,4
2021,M,ASIS,1
2020,M,ASIS,0
2019,M,ASIS,1
2018,M,ASIS,3
2017,M,ASIS,1
2016,M,ASIS,2
2015,M,ASIS,0
2014,M,ASIS,1
2013,M,ASIS,2
2012,M,ASIS,1
2011,M,ASIS,2
2010,M,ASIS,1
2009,M,ASIS,2
2008,M,ASIS,3
2007,M,ASIS,1
2006,M,ASIS,1
2005,M,ASIS,1
2004,M,ASIS,0
2003,M,ASIS,1
2002,M,ASIS,1
2001,M,ASIS,2
2000,M,ASIS,0
2022,M,AXEL,51
2021,M,AXEL,61
2020,M,AXEL,48
2019,M,AXEL,54
2018,M,AXEL,45
2017,M,AXEL,33
2016,M,AXEL,27
2015,M,AXEL,17
2014,M,AXEL,19
2013,M,AXEL,17
2012,M,AXEL,17
2011,M,AXEL,26
2010,M,AXEL,19
2009,M,AXEL,14
2008,M,AXEL,11
2007,M,AXEL,9
2006,M,AXEL,2
2005,M,AXEL,6
2004,M,AXEL,3
2003,M,AXEL,4
2002,M,AXEL,6
2001,M,AXEL,5
2000,M,AXEL,2
2022,M,AYAN,6
2021,M,AYAN,9
2020,M,AYAN,5
2019,M,AYAN,3
2018,M,AYAN,2
2017,M,AYAN,3
2016,M,AYAN,0
2015,M,AYAN,2
2014,M,AYAN,1
2013,M,AYAN,1
2012,M,AYAN,2
2011,M,AYAN,0
2010,M,AYAN,2
2009,M,AYAN,0
2008,M,AYAN,0
2007,M,AYAN,0
2006,M,AYAN,0
2005,M,AYAN,0
2004,M,AYAN,0
2003,M,AYAN,0
2002,M,AYAN,0
2001,M,AYAN,0
2000,M,AYAN,0
2022,M,AYDEN,5
2021,M,AYDEN,2
2020,M,AYDEN,2
2019,M,AYDEN,2
2018,M,AYDEN,3
2017,M,AYDEN,5
2016,M,AYDEN,3
2015,M,AYDEN,1
2014,M,AYDEN,0
2013,M,AYDEN,0
2012,M,AYDEN,0
2011,M,AYDEN,0
2010,M,AYDEN,0
2009,M,AYDEN,0
2008,M,AYDEN,0
2007,M,AYDEN,0
2006,M,AYDEN,0
2005,M,AYDEN,0
2004,M,AYDEN,0
2003,M,AYDEN,0
2002,M,AYDEN,0
2001,M,AYDEN,0
2000,M,AYDEN,0
2022,M,AYLAN,8
2021,M,AYLAN,6
2020,M,AYLAN,1
2019,M,AYLAN,2
2018,M,AYLAN,5
2017,M,AYLAN,1
2016,M,AYLAN,0
2015,M,AYLAN,2
2014,M,AYLAN,1
2013,M,AYLAN,0
2012,M,AYLAN,0
2011,M,AYLAN,0
2010,M,AYLAN,0
2009,M,AYLAN,0
2008,M,AYLAN,0
2007,M,AYLAN,0
2006,M,AYLAN,0
2005,M,AYLAN,0
2004,M,AYLAN,0
2003,M,AYLAN,0
2002,M,AYLAN,0
2001,M,AYLAN,0
2000,M,AYLAN,0
2022,M,AYMAN,17
2021,M,AYMAN,8
2020,M,AYMAN,15
2019,M,AYMAN,12
2018,M,AYMAN,12
2017,M,AYMAN,23
2016,M,AYMAN,23
2015,M,AYMAN,20
2014,M,AYMAN,22
2013,M,AYMAN,17
2012,M,AYMAN,24
2011,M,AYMAN,28
2010,M,AYMAN,31
2009,M,AYMAN,42
2008,M,AYMAN,32
2007,M,AYMAN,32
2006,M,AYMAN,23
2005,M,AYMAN,19
2004,M,AYMAN,19
2003,M,AYMAN,18
2002,M,AYMAN,8
2001,M,AYMAN,6
2000,M,AYMAN,15
2022,M,AYOUB,7
2021,M,AYOUB,11
