IdVenta,Fecha,Producto,Categoria,Ciudad,Precio,Cantidad
101677,2022-04-27,Monitor,Informática,Valencia,605.46,5
101678,2024-07-12,Altavoz,Accesorios,Sevilla,1513.38,7
101679,2024-04-28,Impresora,Accesorios,Málaga,1131.94,10
101680,2023-03-07,Altavoz,Accesorios,Sevilla,943.79,5
101681,2023-06-24,Webcam,Oficina,Valencia,1211.52,1
101682,2022-12-05,Impresora,Gaming,Sevilla,1876.98,9
101683,2022-09-05,Auriculares,Accesorios,Valladolid,805.9,9
101684,2024-02-02,Tablet,Accesorios,Bilbao,506.61,5
101685,2024-02-16,Disco SSD,Accesorios,Valencia,1402.87,10
101686,2024-09-09,Impresora,Gaming,Sevilla,330.56,10
101687,2023-11-03,Webcam,Oficina,Zaragoza,528.44,1
101688,2022-08-28,Ratón,Accesorios,Málaga,208.88,8
101689,2024-04-17,Monitor,Informática,Zaragoza,75.95,4
101690,2022-07-21,Disco SSD,Informática,Bilbao,1868.71,9
101691,2022-05-14,Ratón,Gaming,Bilbao,1822.79,1
101692,2024-03-02,Tablet,Gaming,Sevilla,879.4,2
101693,2022-12-16,Teclado,Accesorios,Bilbao,1445.97,2
101694,2024-01-19,Portátil,Oficina,Zaragoza,409.45,8
101695,2022-06-18,Disco SSD,Informática,Bilbao,1317.56,5
101696,2022-03-25,Auriculares,Informática,Zaragoza,1828.41,8
101697,2023-04-20,Altavoz,Accesorios,Barcelona,51.62,3
101698,2024-03-08,Tablet,Informática,Bilbao,184.77,10
101699,2022-08-18,Teclado,Accesorios,Bilbao,40.28,3
101700,2023-08-04,Altavoz,Accesorios,Valladolid,1436.77,2
101701,2024-06-05,Impresora,Informática,Madrid,1528.42,10
101702,2024-06-14,Teclado,Oficina,Málaga,464.14,1
101703,2023-02-08,Webcam,Informática,Valladolid,1841.0,1
101704,2023-11-20,Auriculares,Informática,Málaga,1591.54,8
101705,2024-06-01,Teclado,Gaming,Bilbao,1841.65,9
101706,2024-04-24,Portátil,Oficina,Málaga,809.26,10
101707,2022-11-02,Auriculares,Oficina,Barcelona,1509.35,4
101708,2024-03-05,Portátil,Informática,Madrid,1405.49,3
101709,2023-03-05,Tablet,Oficina,Valencia,1689.67,3
101710,2024-08-06,Ratón,Accesorios,Madrid,800.44,4
101711,2022-10-04,Impresora,Informática,Sevilla,678.56,10
101712,2024-09-23,Webcam,Gaming,Valladolid,1754.3,4
101713,2023-04-26,Webcam,Accesorios,Bilbao,1932.91,9
101714,2023-01-16,Disco SSD,Informática,Valencia,1025.36,1
101715,2024-04-23,Auriculares,Oficina,Zaragoza,1623.36,8
101716,2024-01-22,Tablet,Oficina,Bilbao,1369.57,5
101717,2022-10-16,Disco SSD,Accesorios,Barcelona,1646.87,4
101718,2024-04-05,Altavoz,Oficina,Valencia,541.76,6
101719,2022-01-23,Disco SSD,Informática,Málaga,1813.97,1
101720,2023-04-05,Teclado,Accesorios,Bilbao,1447.43,9
101721,2023-09-29,Tablet,Gaming,Bilbao,117.19,3
101722,2023-10-01,Tablet,Gaming,Zaragoza,887.44,8
101723,2022-02-15,Portátil,Accesorios,Valladolid,1718.91,5
101724,2022-04-30,Webcam,Informática,Bilbao,227.5,5
101725,2022-12-06,Portátil,Informática,Sevilla,1813.8,10
101726,2023-09-06,Tablet,Informática,Valencia,1922.45,3
101727,2022-07-08,Ratón,Accesorios,Madrid,1975.05,9
101728,2023-04-04,Tablet,Oficina,Sevilla,323.7,4
101729,2022-07-13,Altavoz,Accesorios,Madrid,1777.63,7
101730,2023-01-18,Teclado,Gaming,Zaragoza,1296.23,6
101731,2024-02-24,Portátil,Informática,Barcelona,372.27,5
101732,2024-07-17,Altavoz,Informática,Valencia,797.9,3
101733,2022-12-03,Altavoz,Accesorios,Madrid,72.86,9
101734,2023-08-13,Impresora,Accesorios,Zaragoza,1918.32,6
101735,2024-02-23,Portátil,Informática,Zaragoza,1351.82,1
101736,2022-04-16,Monitor,Gaming,Zaragoza,1246.03,8
101737,2024-02-03,Impresora,Accesorios,Zaragoza,121.56,5
101738,2022-07-11,Teclado,Accesorios,Málaga,74.92,2
101739,2023-11-06,Webcam,Informática,Madrid,1221.07,4
101740,2022-08-01,Teclado,Gaming,Bilbao,59.69,10
101741,2024-05-07,Portátil,Informática,Bilbao,1165.48,7
101742,2024-09-26,Teclado,Gaming,Bilbao,477.16,3
101743,2023-09-20,Altavoz,Accesorios,Barcelona,683.2,4
101744,2023-10-04,Teclado,Gaming,Sevilla,1358.95,4
101745,2024-09-01,Disco SSD,Gaming,Valencia,265.59,1
101746,2023-09-18,Portátil,Oficina,Bilbao,1671.45,6
101747,2023-11-19,Ratón,Accesorios,Valencia,1986.92,5
101748,2022-12-24,Impresora,Informática,Sevilla,1685.46,7
101749,2024-01-10,Teclado,Oficina,Málaga,1724.7,1
101750,2024-01-28,Altavoz,Accesorios,Zaragoza,277.38,4
101751,2022-02-17,Teclado,Gaming,Valladolid,1220.29,9
101752,2024-03-21,Tablet,Gaming,Madrid,777.28,9
101753,2022-03-27,Auriculares,Gaming,Málaga,1877.31,9
101754,2023-02-02,Ratón,Informática,Barcelona,733.77,3
101755,2022-04-02,Teclado,Accesorios,Málaga,922.04,3
101756,2022-04-11,Webcam,Informática,Sevilla,912.37,9
101757,2022-12-25,Altavoz,Accesorios,Sevilla,952.67,5
101758,2023-06-05,Tablet,Accesorios,Bilbao,834.65,1
101759,2023-02-25,Monitor,Oficina,Valladolid,481.42,2
101760,2023-01-17,Tablet,Gaming,Sevilla,698.71,3
101761,2022-11-25,Impresora,Informática,Valencia,1467.36,5
101762,2024-09-15,Monitor,Accesorios,Zaragoza,1304.16,3
101763,2022-04-16,Auriculares,Informática,Valladolid,961.09,8
101764,2023-01-31,Ratón,Informática,Barcelona,1845.35,1
101765,2024-09-19,Ratón,Gaming,Sevilla,1699.44,3
101766,2023-10-06,Altavoz,Gaming,Bilbao,435.96,5
101767,2024-02-06,Teclado,Gaming,Bilbao,238.13,1
101768,2024-02-28,Ratón,Gaming,Barcelona,971.71,7
101769,2024-01-30,Altavoz,Accesorios,Zaragoza,1359.28,3
101770,2024-08-19,Altavoz,Oficina,Madrid,1934.85,7
101771,2023-07-31,Monitor,Accesorios,Madrid,1586.75,8
101772,2023-12-14,Ratón,Informática,Barcelona,1052.52,9
101773,2022-07-25,Tablet,Gaming,Valencia,756.45,8
101774,2023-05-25,Ratón,Accesorios,Bilbao,465.34,9
101775,2024-02-02,Portátil,Accesorios,Valladolid,1305.67,7
101776,2023-03-16,Ratón,Informática,Sevilla,753.58,8
101777,2023-06-18,Auriculares,Informática,Málaga,1590.05,6
101778,2023-02-28,Monitor,Informática,Valladolid,517.57,3
101779,2023-09-06,Tablet,Accesorios,Valencia,1585.57,4
101780,2022-02-16,Auriculares,Informática,Barcelona,1300.32,3
101781,2024-01-07,Webcam,Gaming,Barcelona,1605.86,8
101782,2023-01-25,Monitor,Oficina,Barcelona,1051.68,8
101783,2022-06-24,Ratón,Oficina,Sevilla,1216.7,8
101784,2022-03-15,Tablet,Oficina,Valladolid,936.55,5
101785,2023-06-23,Impresora,Informática,Málaga,233.84,10
101786,2023-01-27,Tablet,Accesorios,Sevilla,489.54,1
101787,2023-09-04,Auriculares,Oficina,Zaragoza,222.21,9
101788,2023-06-25,Portátil,Informática,Valladolid,431.65,10
101789,2024-06-14,Portátil,Oficina,Barcelona,1146.36,8
101790,2023-01-05,Webcam,Oficina,Madrid,169.85,5
101791,2023-11-25,Monitor,Accesorios,Sevilla,795.94,2
101792,2024-01-13,Altavoz,Gaming,Madrid,93.69,7
101793,2024-05-20,Portátil,Accesorios,Valencia,1694.43,3
101794,2023-09-11,Auriculares,Informática,Zaragoza,1446.24,1
101795,2022-02-02,Altavoz,Oficina,Madrid,58.91,5
101796,2022-05-07,Teclado,Accesorios,Madrid,380.1,5
101797,2023-11-16,Tablet,Oficina,Valladolid,385.97,5
101798,2023-01-07,Auriculares,Gaming,Zaragoza,873.25,3
101799,2024-01-29,Altavoz,Oficina,Bilbao,220.05,6
101800,2023-08-07,Teclado,Informática,Madrid,252.57,2
101801,2024-06-01,Monitor,Informática,Valencia,989.92,7
101802,2022-01-21,Auriculares,Gaming,Málaga,264.48,3
101803,2024-01-22,Ratón,Accesorios,Valencia,1722.81,3
101804,2022-09-07,Monitor,Gaming,Zaragoza,1201.31,5
101805,2022-08-27,Auriculares,Informática,Bilbao,928.65,9
101806,2024-03-25,Teclado,Accesorios,Zaragoza,99.68,6
101807,2023-07-01,Disco SSD,Gaming,Valladolid,1137.37,1
101808,2023-09-22,Disco SSD,Gaming,Zaragoza,1917.24,4
101809,2024-04-17,Ratón,Informática,Barcelona,665.47,7
101810,2022-01-25,Teclado,Informática,Barcelona,172.27,6
101811,2022-01-03,Ratón,Gaming,Valladolid,1387.13,8
101812,2024-02-14,Disco SSD,Informática,Sevilla,1651.19,10
101813,2022-06-22,Ratón,Accesorios,Bilbao,1490.92,5
101814,2024-05-15,Impresora,Gaming,Madrid,1436.13,4
101815,2024-03-26,Impresora,Informática,Barcelona,561.39,2
101816,2022-11-06,Tablet,Oficina,Zaragoza,570.65,6
101817,2024-08-27,Teclado,Accesorios,Valencia,1297.26,3
101818,2023-05-06,Teclado,Gaming,Sevilla,1410.63,7
101819,2023-03-02,Altavoz,Gaming,Málaga,1087.43,4
101820,2024-08-22,Tablet,Gaming,Valladolid,704.36,4
101821,2022-05-17,Disco SSD,Oficina,Bilbao,903.96,10
101822,2024-04-22,Monitor,Gaming,Valencia,1449.73,5
101823,2023-03-31,Webcam,Oficina,Barcelona,1009.34,9
101824,2022-05-13,Auriculares,Oficina,Sevilla,1208.69,1
101825,2023-11-01,Monitor,Accesorios,Barcelona,1474.44,5
101826,2022-01-13,Monitor,Gaming,Sevilla,895.13,10
101827,2023-02-16,Ratón,Oficina,Madrid,1012.48,8
101828,2022-08-11,Webcam,Informática,Málaga,923.81,10
101829,2024-02-14,Auriculares,Informática,Zaragoza,1196.15,5
101830,2024-01-26,Monitor,Oficina,Bilbao,1075.12,3
101831,2023-04-17,Auriculares,Gaming,Madrid,625.16,1
101832,2024-09-24,Impresora,Gaming,Sevilla,1497.06,5
101833,2024-04-01,Altavoz,Gaming,Madrid,839.5,8
101834,2024-05-29,Altavoz,Accesorios,Madrid,1150.83,7
101835,2023-03-23,Webcam,Accesorios,Sevilla,1577.11,4
101836,2024-06-25,Impresora,Accesorios,Valencia,665.16,1
101837,2024-06-20,Tablet,Gaming,Valladolid,1008.53,1
101838,2022-01-09,Webcam,Gaming,Valencia,1894.14,3
101839,2024-01-28,Impresora,Accesorios,Madrid,1223.73,2
101840,2022-08-29,Webcam,Informática,Bilbao,649.3,8
101841,2022-10-30,Impresora,Oficina,Madrid,286.2,3
101842,2022-08-31,Webcam,Oficina,Barcelona,1902.22,1
101843,2022-12-07,Ratón,Oficina,Valencia,882.95,9
101844,2024-06-21,Portátil,Oficina,Sevilla,1532.17,6
101845,2023-10-20,Altavoz,Gaming,Madrid,110.86,7
101846,2024-01-17,Webcam,Accesorios,Valladolid,1910.26,4
101847,2024-08-05,Disco SSD,Accesorios,Barcelona,1256.41,3
101848,2023-02-20,Altavoz,Oficina,Madrid,1211.79,1
101849,2024-06-17,Auriculares,Oficina,Zaragoza,250.24,3
101850,2024-05-25,Portátil,Accesorios,Bilbao,1630.25,9
101851,2023-05-02,Teclado,Informática,Barcelona,1830.49,9
101852,2023-01-24,Auriculares,Gaming,Barcelona,158.72,3
101853,2022-08-24,Impresora,Accesorios,Málaga,926.64,3
101854,2022-09-15,Altavoz,Informática,Zaragoza,79.01,3
101855,2023-10-22,Webcam,Accesorios,Málaga,103.17,1
101856,2022-01-08,Webcam,Accesorios,Sevilla,1255.3,9
101857,2022-09-04,Ratón,Gaming,Valencia,1142.44,7
101858,2022-10-18,Disco SSD,Oficina,Sevilla,1177.82,9
101859,2023-01-05,Webcam,Informática,Valencia,240.22,4
101860,2024-05-15,Webcam,Informática,Madrid,1778.22,10
101861,2022-09-18,Monitor,Gaming,Madrid,1689.18,7
101862,2022-11-15,Impresora,Oficina,Madrid,1091.73,8
101863,2024-01-26,Altavoz,Accesorios,Barcelona,566.75,2
101864,2022-01-12,Tablet,Accesorios,Bilbao,1750.92,3
101865,2022-12-10,Portátil,Informática,Valladolid,1092.13,9
101866,2022-06-14,Altavoz,Oficina,Bilbao,411.38,8
101867,2024-09-15,Ratón,Informática,Valencia,192.5,4
101868,2023-10-26,Disco SSD,Informática,Madrid,1267.38,10
101869,2022-07-16,Auriculares,Informática,Madrid,1349.21,6
101870,2022-05-29,Altavoz,Gaming,Zaragoza,740.2,8
101871,2024-09-23,Ratón,Gaming,Valencia,1071.5,7
101872,2023-07-23,Ratón,Oficina,Valladolid,785.48,4
101873,2023-10-02,Webcam,Oficina,Valencia,130.38,10
101874,2023-08-05,Disco SSD,Oficina,Valencia,1541.59,10
101875,2022-11-21,Tablet,Accesorios,Bilbao,1042.23,6
101876,2022-12-18,Altavoz,Accesorios,Valladolid,311.36,6
101877,2024-02-20,Portátil,Accesorios,Sevilla,1577.84,7
101878,2023-01-18,Portátil,Informática,Málaga,1971.44,2
101879,2022-08-19,Impresora,Informática,Valladolid,476.28,2
101880,2024-08-20,Teclado,Gaming,Valladolid,444.88,6
101881,2023-05-14,Portátil,Accesorios,Bilbao,1999.95,4
101882,2022-02-27,Disco SSD,Oficina,Bilbao,460.38,2
101883,2024-01-09,Disco SSD,Accesorios,Bilbao,1715.69,4
101884,2023-04-29,Altavoz,Informática,Sevilla,1777.58,7
101885,2024-03-08,Impresora,Oficina,Valladolid,1440.94,8
101886,2022-10-09,Ratón,Informática,Málaga,1990.66,8
101887,2023-08-02,Auriculares,Accesorios,Valencia,1062.89,9
101888,2023-05-21,Tablet,Oficina,Valladolid,1118.28,9
101889,2022-07-19,Portátil,Oficina,Zaragoza,191.23,4
101890,2023-05-29,Ratón,Accesorios,Valencia,635.04,10
101891,2022-07-04,Auriculares,Oficina,Madrid,1493.48,2
101892,2023-06-22,Disco SSD,Gaming,Sevilla,1646.59,5
101893,2022-07-29,Teclado,Oficina,Valladolid,1535.13,5
101894,2022-09-09,Portátil,Oficina,Sevilla,1032.13,1
101895,2023-03-31,Auriculares,Accesorios,Zaragoza,830.6,6
101896,2022-07-26,Ratón,Accesorios,Valladolid,417.81,5
101897,2022-07-03,Impresora,Accesorios,Valladolid,1756.57,3
101898,2023-08-01,Webcam,Gaming,Barcelona,86.74,10
101899,2022-01-31,Altavoz,Accesorios,Málaga,533.23,3
101900,2022-07-02,Ratón,Oficina,Zaragoza,1076.94,3
101901,2023-01-31,Teclado,Informática,Barcelona,220.28,5
101902,2024-08-05,Portátil,Informática,Valencia,544.98,9
101903,2023-06-11,Auriculares,Accesorios,Bilbao,1441.22,4
101904,2022-09-28,Tablet,Accesorios,Sevilla,131.75,9
101905,2023-09-21,Impresora,Informática,Valencia,1667.4,10
101906,2024-07-07,Webcam,Gaming,Bilbao,1743.5,3
101907,2023-12-23,Auriculares,Gaming,Valencia,743.09,6
101908,2022-01-20,Monitor,Accesorios,Bilbao,1423.7,6
101909,2023-08-07,Monitor,Accesorios,Zaragoza,1781.95,2
101910,2022-09-25,Disco SSD,Accesorios,Valladolid,1215.3,7
101911,2022-08-11,Webcam,Oficina,Valladolid,674.28,3
101912,2022-03-17,Ratón,Gaming,Málaga,1871.99,9
101913,2023-05-16,Portátil,Accesorios,Málaga,1760.17,5
101914,2022-11-02,Teclado,Informática,Bilbao,10.52,8
101915,2022-08-04,Portátil,Gaming,Zaragoza,451.43,1
101916,2023-02-23,Altavoz,Accesorios,Zaragoza,825.01,3
101917,2023-03-15,Monitor,Oficina,Valladolid,545.86,1
101918,2023-03-22,Ratón,Accesorios,Bilbao,287.23,9
101919,2022-09-17,Webcam,Informática,Zaragoza,613.81,1
101920,2023-08-15,Tablet,Oficina,Sevilla,1018.49,2
101921,2024-01-11,Ratón,Accesorios,Zaragoza,483.09,8
101922,2023-12-12,Impresora,Oficina,Málaga,1487.31,9
101923,2023-09-21,Ratón,Gaming,Valencia,1979.57,4
101924,2024-08-18,Monitor,Oficina,Valladolid,1981.63,1
101925,2022-10-01,Altavoz,Informática,Bilbao,684.1,10
101926,2023-02-10,Ratón,Gaming,Barcelona,594.3,5
101927,2022-10-26,Monitor,Accesorios,Valladolid,1604.19,4
101928,2022-12-14,Ratón,Accesorios,Bilbao,869.52,10
101929,2023-12-11,Ratón,Gaming,Valencia,466.26,8
101930,2024-02-15,Disco SSD,Gaming,Zaragoza,239.09,3
101931,2024-01-06,Altavoz,Accesorios,Madrid,1385.83,8
101932,2023-01-04,Monitor,Accesorios,Sevilla,398.37,10
101933,2024-09-08,Impresora,Accesorios,Valladolid,745.07,9
101934,2022-03-29,Ratón,Informática,Bilbao,1204.82,1
101935,2024-06-13,Monitor,Accesorios,Zaragoza,153.59,8
101936,2024-06-21,Ratón,Informática,Zaragoza,568.8,4
101937,2023-04-02,Altavoz,Informática,Málaga,633.08,6
101938,2023-03-15,Altavoz,Gaming,Valladolid,642.16,9
101939,2023-03-12,Portátil,Informática,Zaragoza,275.28,5
101940,2022-07-18,Teclado,Oficina,Sevilla,1696.95,8
101941,2022-04-18,Auriculares,Gaming,Valencia,735.7,4
101942,2022-08-04,Ratón,Oficina,Valencia,667.21,5
101943,2022-04-09,Tablet,Informática,Valladolid,819.39,6
101944,2022-05-13,Ratón,Oficina,Sevilla,465.96,10
101945,2024-08-24,Teclado,Accesorios,Valladolid,1134.91,7
101946,2023-08-22,Auriculares,Oficina,Valladolid,201.22,6
101947,2022-05-01,Ratón,Oficina,Valladolid,1377.03,4
101948,2022-05-25,Impresora,Accesorios,Zaragoza,619.63,8
101949,2022-04-08,Monitor,Informática,Málaga,1863.03,7
101950,2022-05-15,Monitor,Oficina,Sevilla,1707.3,9
101951,2022-12-07,Impresora,Accesorios,Barcelona,173.28,9
101952,2023-03-30,Webcam,Informática,Valladolid,872.6,2
101953,2022-06-15,Tablet,Informática,Valladolid,1356.6,5
101954,2023-04-23,Monitor,Informática,Sevilla,61.16,9
101955,2022-04-04,Impresora,Gaming,Bilbao,1531.97,7
101956,2023-12-10,Auriculares,Gaming,Zaragoza,1245.26,1
101957,2022-11-02,Monitor,Oficina,Madrid,905.01,9
101958,2023-09-17,Altavoz,Accesorios,Sevilla,1523.15,2
101959,2022-10-21,Webcam,Oficina,Madrid,435.96,2
101960,2022-02-03,Disco SSD,Oficina,Málaga,473.21,5
101961,2024-09-11,Teclado,Accesorios,Madrid,173.39,3
101962,2023-10-04,Ratón,Gaming,Bilbao,515.25,6
101963,2022-11-06,Teclado,Oficina,Bilbao,159.35,8
101964,2024-05-28,Portátil,Oficina,Madrid,1740.4,10
101965,2022-07-15,Tablet,Gaming,Zaragoza,1483.8,9
101966,2024-08-04,Tablet,Oficina,Bilbao,1511.62,1
101967,2024-05-07,Auriculares,Informática,Valencia,1151.42,1
101968,2023-11-22,Impresora,Gaming,Zaragoza,174.11,5
101969,2024-05-10,Altavoz,Oficina,Sevilla,1447.87,1
101970,2022-11-15,Ratón,Informática,Sevilla,1521.04,4
101971,2023-12-19,Monitor,Accesorios,Barcelona,976.57,6
101972,2023-06-14,Impresora,Accesorios,Málaga,1625.77,10
101973,2024-08-16,Ratón,Informática,Valencia,429.52,10
101974,2023-06-11,Disco SSD,Accesorios,Madrid,1011.66,4
101975,2024-07-23,Webcam,Gaming,Barcelona,134.32,3
101976,2022-12-11,Teclado,Oficina,Bilbao,570.85,7
101977,2023-02-24,Auriculares,Gaming,Sevilla,208.43,2
101978,2024-08-10,Webcam,Oficina,Valladolid,642.74,1
101979,2022-03-23,Tablet,Informática,Sevilla,487.59,1
101980,2022-02-21,Disco SSD,Accesorios,Valladolid,1672.08,5
101981,2023-08-16,Teclado,Oficina,Valladolid,1288.93,2
101982,2022-05-06,Altavoz,Accesorios,Barcelona,1784.2,2
101983,2023-01-03,Impresora,Gaming,Valencia,363.19,10
101984,2023-07-19,Monitor,Gaming,Barcelona,134.97,5
101985,2023-03-28,Teclado,Accesorios,Valencia,317.7,2
101986,2024-02-14,Teclado,Oficina,Madrid,266.31,3
101987,2023-05-23,Auriculares,Informática,Madrid,857.15,8
101988,2022-01-20,Monitor,Gaming,Málaga,276.26,8
101989,2024-01-22,Tablet,Accesorios,Barcelona,947.68,10
101990,2023-05-02,Webcam,Informática,Valladolid,1579.97,1
101991,2023-03-01,Tablet,Informática,Barcelona,462.66,9
101992,2022-10-20,Tablet,Oficina,Valencia,515.08,4
101993,2024-06-04,Impresora,Gaming,Bilbao,718.06,3
101994,2023-03-14,Disco SSD,Gaming,Madrid,1155.28,10
101995,2024-02-01,Auriculares,Accesorios,Valencia,1584.22,7
101996,2022-07-30,Webcam,Oficina,Bilbao,1361.77,6
101997,2024-08-02,Ratón,Accesorios,Valencia,572.95,5
101998,2022-03-26,Altavoz,Accesorios,Barcelona,1494.95,1
101999,2023-01-24,Portátil,Informática,Málaga,1002.42,6
102000,2024-09-13,Teclado,Oficina,Bilbao,888.12,1
102001,2022-09-23,Ratón,Gaming,Bilbao,1138.2,5
102002,2024-03-25,Auriculares,Gaming,Málaga,558.01,9
102003,2024-09-16,Monitor,Accesorios,Málaga,1425.64,6
102004,2023-06-25,Auriculares,Informática,Bilbao,731.18,3
102005,2023-05-24,Auriculares,Oficina,Barcelona,395.85,10
102006,2024-01-01,Disco SSD,Gaming,Valladolid,618.69,1
102007,2024-08-10,Auriculares,Informática,Sevilla,109.44,9
102008,2023-11-09,Portátil,Gaming,Málaga,271.61,2
102009,2023-10-12,Teclado,Informática,Valladolid,1469.18,5
102010,2023-06-01,Tablet,Gaming,Zaragoza,1367.8,7
102011,2024-07-22,Tablet,Oficina,Bilbao,1175.31,6
102012,2024-07-12,Monitor,Accesorios,Madrid,716.74,1
102013,2022-01-17,Portátil,Informática,Valencia,667.89,2
102014,2023-12-08,Tablet,Accesorios,Madrid,1123.58,10
102015,2022-01-07,Webcam,Accesorios,Madrid,1591.72,9
102016,2024-02-19,Ratón,Gaming,Madrid,29.21,3
102017,2024-03-19,Monitor,Accesorios,Madrid,583.27,5
102018,2022-02-23,Teclado,Informática,Valladolid,1982.91,5
102019,2023-12-09,Portátil,Informática,Madrid,402.24,8
102020,2024-05-02,Webcam,Accesorios,Zaragoza,1982.76,4
102021,2023-04-21,Webcam,Informática,Valencia,1746.72,3
102022,2022-06-28,Disco SSD,Gaming,Barcelona,1690.12,8
102023,2022-01-15,Portátil,Oficina,Barcelona,1148.89,6
102024,2023-05-23,Monitor,Oficina,Málaga,421.42,3
102025,2023-11-24,Portátil,Gaming,Valencia,1052.34,5
102026,2024-05-18,Impresora,Informática,Bilbao,1531.69,4
102027,2024-01-13,Teclado,Oficina,Málaga,840.11,8
102028,2024-02-03,Monitor,Informática,Madrid,917.24,2
102029,2024-06-24,Auriculares,Gaming,Sevilla,740.88,9
102030,2023-08-16,Portátil,Informática,Sevilla,764.42,9
102031,2022-10-14,Webcam,Gaming,Bilbao,1885.6,4
102032,2024-03-23,Webcam,Informática,Sevilla,48.05,1
102033,2022-03-14,Impresora,Oficina,Barcelona,1250.64,10
102034,2022-02-20,Ratón,Accesorios,Zaragoza,224.66,1
102035,2022-09-03,Impresora,Informática,Sevilla,1316.73,10
102036,2022-04-10,Impresora,Gaming,Sevilla,258.24,3
102037,2024-06-09,Webcam,Accesorios,Málaga,1966.04,10
102038,2022-01-05,Tablet,Accesorios,Valencia,940.62,7
102039,2024-08-15,Disco SSD,Informática,Valladolid,1639.97,9
102040,2022-04-23,Webcam,Oficina,Madrid,1170.36,4
102041,2022-01-30,Webcam,Informática,Málaga,1008.22,2
102042,2023-02-14,Auriculares,Accesorios,Bilbao,981.95,7
102043,2024-09-16,Impresora,Oficina,Valencia,1977.98,8
102044,2023-11-27,Auriculares,Gaming,Zaragoza,554.53,3
102045,2022-03-18,Impresora,Informática,Zaragoza,88.73,5
102046,2023-01-03,Monitor,Accesorios,Madrid,447.69,8
102047,2022-09-28,Ratón,Informática,Zaragoza,553.26,7
102048,2024-06-17,Tablet,Gaming,Sevilla,1478.97,10
102049,2022-07-25,Portátil,Gaming,Sevilla,1370.98,7
102050,2022-10-09,Portátil,Informática,Valladolid,268.92,10
102051,2023-06-15,Ratón,Oficina,Zaragoza,630.3,4
102052,2022-03-06,Ratón,Accesorios,Barcelona,1614.56,3
102053,2024-07-03,Altavoz,Oficina,Málaga,1964.43,9
102054,2024-07-05,Portátil,Informática,Zaragoza,672.92,1
102055,2022-07-07,Auriculares,Gaming,Valladolid,1399.44,5
102056,2022-01-27,Altavoz,Gaming,Bilbao,1107.29,9
102057,2024-08-11,Portátil,Informática,Barcelona,1168.61,9
102058,2022-01-05,Ratón,Accesorios,Valladolid,240.62,7
102059,2024-01-20,Auriculares,Oficina,Valladolid,636.38,3
102060,2023-01-07,Webcam,Oficina,Bilbao,1464.03,10
102061,2022-05-15,Portátil,Oficina,Bilbao,814.7,6
102062,2024-09-27,Tablet,Accesorios,Bilbao,1451.3,8
102063,2023-06-18,Monitor,Gaming,Valencia,190.21,7
102064,2023-11-12,Auriculares,Informática,Bilbao,296.08,10
102065,2023-07-11,Auriculares,Informática,Bilbao,712.94,7
102066,2024-03-05,Monitor,Informática,Bilbao,1723.77,6
102067,2023-07-09,Altavoz,Oficina,Valladolid,791.9,9
102068,2024-03-13,Disco SSD,Oficina,Madrid,1986.15,8
102069,2023-01-22,Ratón,Oficina,Bilbao,23.96,4
102070,2023-09-27,Webcam,Informática,Valladolid,1407.16,7
102071,2024-06-25,Auriculares,Informática,Bilbao,958.69,4
102072,2024-03-02,Altavoz,Oficina,Sevilla,855.72,2
102073,2023-09-15,Webcam,Informática,Barcelona,530.14,9
102074,2023-05-20,Disco SSD,Oficina,Bilbao,1986.01,3
102075,2022-01-14,Disco SSD,Oficina,Bilbao,1221.55,8
102076,2024-08-24,Disco SSD,Accesorios,Valencia,11.64,1
102077,2023-07-15,Monitor,Oficina,Valencia,783.41,6
102078,2023-10-22,Auriculares,Informática,Barcelona,110.16,4
102079,2024-05-08,Monitor,Oficina,Málaga,1279.45,5
102080,2023-07-30,Monitor,Gaming,Madrid,25.11,3
102081,2023-01-16,Ratón,Accesorios,Valladolid,46.41,8
102082,2024-06-27,Monitor,Informática,Valladolid,443.43,9
102083,2023-05-21,Disco SSD,Informática,Madrid,1922.37,1
102084,2024-04-08,Portátil,Accesorios,Barcelona,317.64,10
102085,2023-09-03,Disco SSD,Accesorios,Sevilla,597.3,10
102086,2022-06-04,Portátil,Oficina,Bilbao,1842.12,7
102087,2022-10-10,Portátil,Accesorios,Zaragoza,1331.4,2
102088,2022-01-23,Monitor,Oficina,Bilbao,1947.13,8
102089,2023-09-02,Altavoz,Oficina,Zaragoza,949.49,5
102090,2023-05-18,Webcam,Informática,Barcelona,192.54,1
102091,2022-02-10,Impresora,Accesorios,Málaga,1729.46,4
102092,2024-05-31,Portátil,Oficina,Bilbao,134.68,7
102093,2023-09-18,Monitor,Informática,Valencia,931.32,7
102094,2022-07-13,Auriculares,Gaming,Málaga,547.23,6
102095,2024-06-20,Disco SSD,Oficina,Sevilla,971.1,5
102096,2022-12-20,Auriculares,Accesorios,Valladolid,1766.65,7
102097,2022-02-01,Disco SSD,Accesorios,Bilbao,1293.09,5
102098,2022-06-21,Impresora,Gaming,Valencia,267.4,9
102099,2024-03-07,Portátil,Informática,Barcelona,275.8,2
102100,2024-02-21,Auriculares,Oficina,Málaga,401.58,5
102101,2024-06-25,Teclado,Gaming,Barcelona,1409.97,7
102102,2024-07-22,Impresora,Oficina,Madrid,1346.5,7
102103,2024-02-05,Tablet,Gaming,Málaga,476.01,4
